연구원,1786,3546,2425,NNP,*,T,연구원,*,*,*,*,*
씽크풀,1786,3546,2953,NNP,*,T,씽크풀,*,*,*,*,*
패스트트랙,1786,3546,2953,NNP,*,T,패스트트랙,*,*,*,*,*
동영상,1786,3546,2839,NNP,*,T,동영상,*,*,*,*,*
후보들,1786,3546,2953,NNP,*,T,후보들,*,*,*,*,*
메타버스,1786,3545,2953,NNP,*,F,메타버스,*,*,*,*,*
표창장,1786,3546,2953,NNP,*,T,표창장,*,*,*,*,*
다주택자,1786,3545,2953,NNP,*,F,다주택자,*,*,*,*,*
하이선,1786,3546,2953,NNP,*,T,하이선,*,*,*,*,*
수사권,1786,3546,3049,NNP,*,T,수사권,*,*,*,*,*
이산가족,1786,3546,2953,NNP,*,T,이산가족,*,*,*,*,*
성폭행,1786,3546,3316,NNP,*,T,성폭행,*,*,*,*,*
카카오,1786,3545,2953,NNP,*,F,카카오,*,*,*,*,*
솔루션,1786,3546,3245,NNP,*,T,솔루션,*,*,*,*,*
양승태,1786,3545,2953,NNP,*,F,양승태,*,*,*,*,*
진료소,1786,3545,2951,NNP,*,F,진료소,*,*,*,*,*
무소속,1786,3546,3732,NNP,*,T,무소속,*,*,*,*,*
자유한국당,1786,3546,2953,NNP,*,T,자유한국당,*,*,*,*,*
용의자,1786,3545,2953,NNP,*,F,용의자,*,*,*,*,*
불출마,1786,3545,2953,NNP,*,F,불출마,*,*,*,*,*
김기식,1786,3546,2953,NNP,*,T,김기식,*,*,*,*,*
네이버,1786,3545,2953,NNP,*,F,네이버,*,*,*,*,*
한유총,1786,3546,2953,NNP,*,T,한유총,*,*,*,*,*
선거인단,1786,3546,2953,NNP,*,T,선거인단,*,*,*,*,*
대변인,1786,3546,2357,NNP,*,T,대변인,*,*,*,*,*
음주운전,1786,3546,2953,NNP,*,T,음주운전,*,*,*,*,*
대기업,1786,3546,4031,NNP,*,T,대기업,*,*,*,*,*
윤,1786,3546,3651,NNP,*,T,윤,*,*,*,*,*
총장,1786,3546,3107,NNP,*,T,총장,*,*,*,*,*
측,1786,3546,3089,NNP,*,T,측,*,*,*,*,*
비대위,1786,3545,3231,NNP,*,F,비대위,*,*,*,*,*
황교안,1786,3546,2953,NNP,*,T,황교안,*,*,*,*,*
무역전쟁,1786,3546,2953,NNP,*,T,무역전쟁,*,*,*,*,*
수사관,1786,3546,2435,NNP,*,T,수사관,*,*,*,*,*
화이트리스트,1786,3545,2953,NNP,*,F,화이트리스트,*,*,*,*,*
화웨이,1786,3545,2953,NNP,*,F,화웨이,*,*,*,*,*
콘서트,1786,3545,2940,NNP,*,F,콘서트,*,*,*,*,*
미래한국당,1786,3546,2953,NNP,*,T,미래한국당,*,*,*,*,*
한국시리즈,1786,3545,2953,NNP,*,F,한국시리즈,*,*,*,*,*
정의연,1786,3546,2953,NNP,*,T,정의연,*,*,*,*,*
공수처장,1786,3546,2953,NNP,*,T,공수처장,*,*,*,*,*
지도부,1786,3545,2744,NNP,*,F,지도부,*,*,*,*,*
사전투표,1786,3545,2953,NNP,*,F,사전투표,*,*,*,*,*
접종자,1786,3545,2953,NNP,*,F,접종자,*,*,*,*,*
치료제,1786,3545,2953,NNP,*,F,치료제,*,*,*,*,*
최재형,1786,3546,2953,NNP,*,T,최재형,*,*,*,*,*
부사장,1786,3546,2888,NNP,*,T,부사장,*,*,*,*,*
구치소,1786,3545,2953,NNP,*,F,구치소,*,*,*,*,*
카카오게임즈,1786,3545,2953,NNP,*,F,카카오게임즈,*,*,*,*,*
고발,1786,3546,2734,NNP,*,T,고발,*,*,*,*,*
사주,1786,3545,3903,NNP,*,F,사주,*,*,*,*,*
빅히트,1786,3545,2953,NNP,*,F,빅히트,*,*,*,*,*
추석,1786,3546,2878,NNP,*,T,추석,*,*,*,*,*
연휴,1786,3545,2938,NNP,*,F,연휴,*,*,*,*,*
남북,1786,3546,1443,NNP,*,T,남북,*,*,*,*,*
정상회담,1786,3546,2953,NNP,*,T,정상회담,*,*,*,*,*
사모펀드,1786,3545,2953,NNP,*,F,사모펀드,*,*,*,*,*
근로자,1786,3545,2275,NNP,*,F,근로자,*,*,*,*,*
